timestamp,device,kwh,location
2026-04-15 17:00:00,HVAC_Floor1,4.946,Main
2026-04-15 17:00:00,HVAC_Floor2,4.139,Main
2026-04-15 17:00:00,Workstations,4.027,Main
2026-04-15 17:00:00,Server_Room_AC,4.2,Main
2026-04-15 17:00:00,Lighting_Main,3.383,Main
2026-04-15 18:00:00,HVAC_Floor1,2.165,Main
2026-04-15 18:00:00,HVAC_Floor2,4.894,Main
2026-04-15 18:00:00,Workstations,2.012,Main
2026-04-15 18:00:00,Server_Room_AC,4.996,Main
2026-04-15 18:00:00,Lighting_Main,3.949,Main
2026-04-15 19:00:00,HVAC_Floor1,3.31,Main
2026-04-15 19:00:00,HVAC_Floor2,4.767,Main
2026-04-15 19:00:00,Workstations,2.333,Main
2026-04-15 19:00:00,Server_Room_AC,2.233,Main
2026-04-15 19:00:00,Lighting_Main,3.648,Main
2026-04-15 20:00:00,HVAC_Floor1,2.076,Main
2026-04-15 20:00:00,HVAC_Floor2,4.835,Main
2026-04-15 20:00:00,Workstations,2.097,Main
2026-04-15 20:00:00,Server_Room_AC,3.547,Main
2026-04-15 20:00:00,Lighting_Main,4.592,Main
2026-04-15 21:00:00,HVAC_Floor1,3.338,Main
2026-04-15 21:00:00,HVAC_Floor2,2.484,Main
2026-04-15 21:00:00,Workstations,2.714,Main
2026-04-15 21:00:00,Server_Room_AC,4.316,Main
2026-04-15 21:00:00,Lighting_Main,3.955,Main
2026-04-15 22:00:00,HVAC_Floor1,4.872,Main
2026-04-15 22:00:00,HVAC_Floor2,3.251,Main
2026-04-15 22:00:00,Workstations,4.047,Main
2026-04-15 22:00:00,Server_Room_AC,2.418,Main
2026-04-15 22:00:00,Lighting_Main,4.993,Main
2026-04-15 23:00:00,HVAC_Floor1,4.312,Main
2026-04-15 23:00:00,HVAC_Floor2,2.748,Main
2026-04-15 23:00:00,Workstations,2.59,Main
2026-04-15 23:00:00,Server_Room_AC,4.419,Main
2026-04-15 23:00:00,Lighting_Main,4.987,Main
2026-04-16 00:00:00,HVAC_Floor1,2.359,Main
2026-04-16 00:00:00,HVAC_Floor2,2.136,Main
2026-04-16 00:00:00,Workstations,3.335,Main
2026-04-16 00:00:00,Server_Room_AC,4.126,Main
2026-04-16 00:00:00,Lighting_Main,3.587,Main
2026-04-16 01:00:00,HVAC_Floor1,2.865,Main
2026-04-16 01:00:00,HVAC_Floor2,4.521,Main
2026-04-16 01:00:00,Workstations,4.963,Main
2026-04-16 01:00:00,Server_Room_AC,4.885,Main
2026-04-16 01:00:00,Lighting_Main,4.099,Main
2026-04-16 02:00:00,HVAC_Floor1,3.806,Main
2026-04-16 02:00:00,HVAC_Floor2,2.287,Main
2026-04-16 02:00:00,Workstations,3.964,Main
2026-04-16 02:00:00,Server_Room_AC,3.39,Main
2026-04-16 02:00:00,Lighting_Main,2.542,Main
2026-04-16 03:00:00,HVAC_Floor1,3.988,Main
2026-04-16 03:00:00,HVAC_Floor2,4.871,Main
2026-04-16 03:00:00,Workstations,4.296,Main
2026-04-16 03:00:00,Server_Room_AC,4.863,Main
2026-04-16 03:00:00,Lighting_Main,4.193,Main
2026-04-16 04:00:00,HVAC_Floor1,3.116,Main
2026-04-16 04:00:00,HVAC_Floor2,4.186,Main
2026-04-16 04:00:00,Workstations,4.335,Main
2026-04-16 04:00:00,Server_Room_AC,4.09,Main
2026-04-16 04:00:00,Lighting_Main,4.578,Main
2026-04-16 05:00:00,HVAC_Floor1,3.466,Main
2026-04-16 05:00:00,HVAC_Floor2,3.766,Main
2026-04-16 05:00:00,Workstations,2.817,Main
2026-04-16 05:00:00,Server_Room_AC,2.699,Main
2026-04-16 05:00:00,Lighting_Main,4.827,Main
2026-04-16 06:00:00,HVAC_Floor1,4.699,Main
2026-04-16 06:00:00,HVAC_Floor2,2.462,Main
2026-04-16 06:00:00,Workstations,2.256,Main
2026-04-16 06:00:00,Server_Room_AC,4.444,Main
2026-04-16 06:00:00,Lighting_Main,3.602,Main
2026-04-16 07:00:00,HVAC_Floor1,3.794,Main
2026-04-16 07:00:00,HVAC_Floor2,4.514,Main
2026-04-16 07:00:00,Workstations,2.221,Main
2026-04-16 07:00:00,Server_Room_AC,3.639,Main
2026-04-16 07:00:00,Lighting_Main,2.821,Main
2026-04-16 08:00:00,HVAC_Floor1,2.037,Main
2026-04-16 08:00:00,HVAC_Floor2,4.083,Main
2026-04-16 08:00:00,Workstations,2.151,Main
2026-04-16 08:00:00,Server_Room_AC,4.716,Main
2026-04-16 08:00:00,Lighting_Main,3.188,Main
2026-04-16 09:00:00,HVAC_Floor1,3.325,Main
2026-04-16 09:00:00,HVAC_Floor2,3.123,Main
2026-04-16 09:00:00,Workstations,4.782,Main
2026-04-16 09:00:00,Server_Room_AC,4.74,Main
